Date,Adj Close,Close,High,Low,Open,Volume
2020-03-20,205.53392028808594,205.75,230.32000732421875,205.1300048828125,219.0,20115900.0
2020-03-23,212.4666290283203,212.69000244140625,216.47999572753906,198.52000427246094,205.7100067138672,16096900.0
2020-03-24,248.91830444335938,249.17999267578125,252.66000366210938,228.0500030517578,229.0,27541100.0
2020-03-25,245.36203002929688,245.6199951171875,261.82000732421875,243.66000366210938,253.8000030517578,19835800.0
2020-03-26,256.9698181152344,257.239990234375,262.2200012207031,250.0,253.94000244140625,17402700.0
2020-03-27,252.46456909179688,252.72999572753906,263.1199951171875,248.67999267578125,250.0,15970700.0
2020-03-30,265.3110656738281,265.5899963378906,265.9599914550781,253.58999633789062,255.36000061035156,15056300.0
2020-03-31,263.32318115234375,263.6000061035156,275.3999938964844,257.75,267.20001220703125,23749000.0
2020-04-01,242.81472778320312,243.07000732421875,261.5299987792969,241.27999877929688,255.64999389648438,16422800.0
2020-04-02,255.20169067382812,255.47000122070312,256.0,242.30999755859375,244.24000549316406,16894100.0
2020-04-03,243.6538543701172,243.91000366210938,255.6300048828125,238.38999938964844,253.9600067138672,16580300.0
2020-04-06,268.1180725097656,268.3999938964844,269.8800048828125,252.92999267578125,255.24000549316406,18197100.0
2020-04-07,258.7579345703125,259.0299987792969,278.25,257.29998779296875,277.29998779296875,19613000.0
2020-04-08,266.6696472167969,266.95001220703125,267.95001220703125,260.6000061035156,263.4100036621094,13561100.0
2020-04-09,262.6738586425781,262.95001220703125,272.9200134277344,260.4200134277344,272.0,13156200.0
2020-04-13,269.56658935546875,269.8500061035156,270.20001220703125,257.0,260.54998779296875,9960200.0
2020-04-14,283.65179443359375,283.95001220703125,285.32000732421875,273.8900146484375,275.0,13273700.0
2020-04-15,280.5450439453125,280.8399963378906,284.1700134277344,275.3800048828125,277.20001220703125,9153700.0
2020-04-16,294.3905029296875,294.70001220703125,299.0,286.54998779296875,287.0799865722656,18640500.0
2020-04-17,292.01300048828125,292.32000732421875,298.8599853515625,286.94000244140625,298.0,13478000.0
2020-04-20,286.74853515625,287.04998779296875,293.5,285.2699890136719,287.239990234375,11234700.0
2020-04-21,269.22698974609375,269.510009765625,284.7699890136719,267.1099853515625,282.30999755859375,18379000.0
2020-04-22,285.8494873046875,286.1499938964844,287.8699951171875,275.3999938964844,277.2300109863281,12118200.0
2020-04-23,283.71173095703125,284.010009765625,293.1400146484375,283.0,287.8399963378906,10604000.0
2020-04-24,289.285888671875,289.5899963378906,289.6700134277344,280.6000061035156,283.6000061035156,8816100.0
2020-04-27,296.7679748535156,297.0799865722656,303.5,294.0,294.989990234375,11984700.0
2020-04-28,291.053955078125,291.3599853515625,304.20001220703125,291.1400146484375,303.0,11072600.0
2020-04-29,298.14654541015625,298.4599914550781,300.5799865722656,293.75,296.7699890136719,9479000.0
2020-04-30,291.9730529785156,292.2799987792969,298.4599914550781,291.7200012207031,296.2900085449219,9397900.0
2020-05-01,282.4830017089844,282.7799987792969,288.8999938964844,280.8399963378906,284.3500061035156,8552400.0
2020-05-04,290.98406982421875,291.2900085449219,291.8399963378906,280.8800048828125,280.8800048828125,7938900.0
2020-05-05,293.4314880371094,293.739990234375,300.2699890136719,291.2900085449219,295.4700012207031,9222400.0
2020-05-06,297.47723388671875,297.7900085449219,302.0,295.4100036621094,296.92999267578125,8086600.0
2020-05-07,304.5498046875,304.8699951171875,307.4100036621094,301.32000732421875,303.3800048828125,9343300.0
2020-05-08,312.1717834472656,312.5,312.75,306.3900146484375,307.75,8497700.0
2020-05-11,322.2811584472656,322.6199951171875,324.5,311.1499938964844,312.29998779296875,11726500.0
2020-05-12,311.772216796875,312.1000061035156,326.8999938964844,311.7099914550781,324.94000244140625,12326500.0
2020-05-13,310.8731994628906,311.20001220703125,323.1400146484375,303.7900085449219,316.70001220703125,15646300.0
2020-05-14,320.8826599121094,321.2200012207031,321.44000244140625,307.5,313.6700134277344,15057800.0
2020-05-15,339.2733154296875,339.6300048828125,340.0199890136719,314.9599914550781,315.5899963378906,24691500.0
2020-05-18,349.6424255371094,350.010009765625,356.6600036621094,347.2200012207031,350.4200134277344,19410100.0
2020-05-19,351.85009765625,352.2200012207031,363.5,350.510009765625,351.6099853515625,17933000.0
2020-05-20,358.42315673828125,358.79998779296875,361.7200012207031,355.54998779296875,359.6400146484375,14688400.0
2020-05-21,350.6413879394531,351.010009765625,362.1000061035156,349.5,362.05999755859375,19026700.0
2020-05-22,360.6707763671875,361.04998779296875,363.7200012207031,348.5299987792969,353.010009765625,25969100.0
2020-05-26,348.34375,348.7099914550781,367.2699890136719,346.8800048828125,366.2699890136719,19269500.0
2020-05-27,340.65185546875,341.010009765625,345.30999755859375,319.8699951171875,345.0,29397300.0
2020-05-28,339.12347412109375,339.4800109863281,350.4200134277344,335.1700134277344,336.489990234375,18372400.0
2020-05-29,354.64715576171875,355.0199890136719,355.0199890136719,339.3999938964844,342.17999267578125,18648000.0
2020-06-01,351.88006591796875,352.25,353.6300048828125,347.5799865722656,353.3299865722656,9746900.0
2020-06-02,352.6392517089844,353.010009765625,353.489990234375,346.32000732421875,351.8500061035156,9783000.0
2020-06-03,350.4115905761719,350.7799987792969,354.6499938964844,348.0,352.8900146484375,9136000.0
2020-06-04,350.4515686035156,350.6600036621094,357.7300109863281,347.1000061035156,349.1199951171875,10607000.0
2020-06-05,356.5879211425781,356.79998779296875,359.8800048828125,348.32000732421875,351.7799987792969,12043700.0
2020-06-08,351.9906921386719,352.20001220703125,355.5899963378906,347.42999267578125,355.0899963378906,9693400.0
2020-06-09,361.62493896484375,361.8399963378906,364.3900146484375,350.04998779296875,352.0,11712200.0
2020-06-10,374.44732666015625,374.6700134277344,380.0,366.1400146484375,366.7099914550781,15804500.0
2020-06-11,351.6408996582031,351.8500061035156,370.45001220703125,351.44000244140625,366.0,14591300.0
2020-06-12,357.0876159667969,357.29998779296875,367.489990234375,348.1300048828125,366.5,14272700.0
2020-06-15,366.73193359375,366.95001220703125,367.2900085449219,349.75,352.6099853515625,10000100.0
2020-06-16,362.5244140625,362.739990234375,370.6700134277344,353.54998779296875,369.0,13392900.0
2020-06-17,369.2204284667969,369.44000244140625,371.9599914550781,362.80999755859375,364.54998779296875,10207600.0
2020-06-18,368.5008544921875,368.7200012207031,371.29998779296875,364.5799865722656,369.0799865722656,6360200.0
2020-06-19,370.2298278808594,370.45001220703125,377.79998779296875,369.0899963378906,369.70001220703125,13104000.0
2020-06-22,380.843505859375,381.07000732421875,381.25,370.92999267578125,372.0,9961700.0
2020-06-23,377.77532958984375,378.0,385.70001220703125,376.29998779296875,382.0400085449219,9377700.0
2020-06-24,369.200439453125,369.4200134277344,382.260009765625,365.7799987792969,379.04998779296875,11234300.0
2020-06-25,379.3743896484375,379.6000061035156,380.20001220703125,367.2900085449219,374.2300109863281,9401800.0
2020-06-26,365.98236083984375,366.20001220703125,380.0,365.0,380.0,14802100.0
2020-06-29,367.7812805175781,368.0,368.17999267578125,356.0,366.7900085449219,8556200.0
2020-06-30,379.6842041015625,379.9100036621094,381.04998779296875,370.6600036621094,372.55999755859375,9197300.0
2020-07-01,380.97344970703125,381.20001220703125,383.0299987792969,376.5199890136719,380.8299865722656,8166200.0
2020-07-02,384.261474609375,384.489990234375,389.5,383.1300048828125,385.55999755859375,9101400.0
2020-07-06,393.3360900878906,393.57000732421875,396.3500061035156,388.5,389.6700134277344,7897300.0
2020-07-07,394.63531494140625,394.8699951171875,402.79998779296875,394.0299987792969,397.8500061035156,8945000.0
2020-07-08,408.3971252441406,408.6400146484375,409.0,398.6199951171875,399.75,9137000.0
2020-07-09,420.1101379394531,420.3599853515625,422.79998779296875,409.3399963378906,415.2099914550781,12363700.0
2020-07-10,418.9208984375,419.1700134277344,426.2099914550781,415.1499938964844,423.54998779296875,12441900.0
2020-07-13,401.85101318359375,402.0899963378906,431.69000244140625,401.0,423.79998779296875,11426900.0
2020-07-14,414.8332824707031,415.0799865722656,416.1099853515625,391.4200134277344,403.0,13566900.0
2020-07-15,408.84686279296875,409.0899963378906,417.32000732421875,402.2300109863281,416.57000732421875,10099600.0
2020-07-16,405.1490783691406,405.3900146484375,408.2699890136719,395.82000732421875,400.6000061035156,8624100.0
2020-07-17,407.8174743652344,408.05999755859375,409.94000244140625,403.510009765625,409.0199890136719,6657100.0
2020-07-20,420.1800842285156,420.42999267578125,421.25,406.2699890136719,410.9700012207031,7121300.0
2020-07-21,412.89447021484375,413.1400146484375,422.3999938964844,411.4700012207031,420.5199890136719,6941700.0
2020-07-22,417.30181884765625,417.54998779296875,424.1000061035156,411.6600036621094,414.70001220703125,9182300.0
2020-07-23,404.9491882324219,405.19000244140625,421.8800048828125,401.25,418.0,10291500.0
2020-07-24,407.5376281738281,407.7799987792969,414.5899963378906,391.0799865722656,395.0,11832300.0
2020-07-27,416.6122131347656,416.8599853515625,417.6700134277344,408.7099914550781,409.2900085449219,7303300.0
2020-07-28,408.37713623046875,408.6199951171875,415.2799987792969,408.3699951171875,414.9700012207031,6790900.0
2020-07-29,418.3711853027344,418.6199951171875,420.6499938964844,413.8800048828125,415.6300048828125,7112700.0
2020-07-30,424.3076477050781,424.55999755859375,424.9200134277344,411.80999755859375,415.0,7722000.0
2020-07-31,424.337646484375,424.5899963378906,430.6600036621094,417.32000732421875,422.5299987792969,9657200.0
2020-08-03,440.14825439453125,440.4100036621094,443.95001220703125,428.6099853515625,429.29998779296875,10318000.0
2020-08-04,448.8430480957031,449.1099853515625,449.1099853515625,436.239990234375,442.0,7758400.0
2020-08-05,451.20166015625,451.4700012207031,454.8699951171875,446.6499938964844,449.760009765625,6262500.0
2020-08-06,453.1505126953125,453.4200134277344,454.32000732421875,447.1499938964844,453.989990234375,6107900.0
2020-08-07,447.7137451171875,447.9800109863281,460.19000244140625,441.5,452.5,8562900.0
2020-08-10,446.3345642089844,446.6000061035156,456.3299865722656,434.260009765625,453.3699951171875,10694900.0
2020-08-11,433.7420349121094,434.0,445.4700012207031,431.8299865722656,442.95001220703125,8862800.0
2020-08-12,457.3380126953125,457.6099853515625,458.67999267578125,438.3299865722656,439.6300048828125,11623600.0
2020-08-13,457.4479675292969,457.7200012207031,468.8699951171875,454.2300109863281,461.8399963378906,9361500.0
2020-08-14,462.28509521484375,462.55999755859375,468.19000244140625,457.6199951171875,461.20001220703125,9160900.0
2020-08-17,493.1867370605469,493.4800109863281,496.3900146484375,472.69000244140625,474.04998779296875,15532500.0
2020-08-18,490.13848876953125,490.42999267578125,499.8399963378906,483.45001220703125,498.0,12586200.0
2020-08-19,485.25140380859375,485.5400085449219,492.6000061035156,483.9200134277344,491.8599853515625,15565600.0
2020-08-20,485.35137939453125,485.6400146484375,495.0,475.1499938964844,479.0,23034700.0
2020-08-21,507.0384826660156,507.3399963378906,512.3499755859375,487.80999755859375,488.07000732421875,24996700.0
2020-08-24,508.507568359375,508.80999755859375,516.5,500.29998779296875,515.3499755859375,12264100.0
2020-08-25,509.6968994140625,510.0,510.45001220703125,502.95001220703125,505.2300109863281,7226900.0
2020-08-26,510.6163635253906,510.9200134277344,514.739990234375,507.1099853515625,511.9700012207031,8031100.0
2020-08-27,504.82977294921875,505.1300048828125,514.0,502.6600036621094,511.260009765625,7940100.0
2020-08-28,525.597412109375,525.9099731445312,525.9199829101562,505.70001220703125,507.0,13429000.0
2020-08-31,534.6619873046875,534.97998046875,543.0,521.510009765625,527.3099975585938,12521000.0
2020-09-01,552.6767578125,552.8400268554688,559.75,537.4600219726562,539.2000122070312,12811800.0
2020-09-02,573.6904907226562,573.8599853515625,589.0700073242188,556.0,588.1500244140625,21850300.0
2020-09-03,520.4662475585938,520.6199951171875,555.3800048828125,515.1500244140625,553.1500244140625,23628200.0
2020-09-04,504.7508850097656,504.8999938964844,527.0,468.19000244140625,511.3500061035156,36592100.0
2020-09-08,476.3792419433594,476.5199890136719,502.0,468.1700134277344,469.3800048828125,19893200.0
2020-09-09,508.4497985839844,508.6000061035156,512.3699951171875,489.2699890136719,496.0,18405000.0
2020-09-10,492.3245544433594,492.4700012207031,522.6099853515625,486.67999267578125,519.5700073242188,17467100.0
2020-09-11,486.436279296875,486.5799865722656,506.1000061035156,475.8299865722656,499.4200134277344,15923200.0
2020-09-14,514.7379760742188,514.8900146484375,532.5999755859375,505.25,523.239990234375,30043600.0
2020-09-15,519.486572265625,519.6400146484375,531.9500122070312,513.1099853515625,531.2000122070312,18188900.0
2020-09-16,500.4321594238281,500.5799865722656,523.7100219726562,500.54998779296875,518.2899780273438,13909600.0
2020-09-17,498.39276123046875,498.5400085449219,503.5899963378906,481.3900146484375,485.2900085449219,19812800.0
2020-09-18,487.4259948730469,487.57000732421875,505.29998779296875,479.54998779296875,503.75,17461500.0
2020-09-21,500.5421142578125,500.69000244140625,500.8999938964844,476.17999267578125,477.0,18026100.0
2020-09-22,505.3607177734375,505.510009765625,505.9200134277344,486.2200012207031,503.0,16161300.0
2020-09-23,484.8067932128906,484.95001220703125,509.0799865722656,483.1700134277344,503.0199890136719,16175300.0
2020-09-24,493.7741394042969,493.9200134277344,502.7799987792969,480.55999755859375,482.8900146484375,18281000.0
2020-09-25,514.7979125976562,514.9500122070312,515.3400268554688,489.8299865722656,497.8999938964844,14700400.0
2020-09-28,521.2460327148438,521.4000244140625,522.0700073242188,510.0,521.6099853515625,14345200.0
2020-09-29,528.873779296875,529.030029296875,537.7100219726562,517.3300170898438,517.5,15536500.0
2020-09-30,541.0601196289062,541.219970703125,544.9000244140625,526.010009765625,526.2999877929688,17229600.0
2020-10-01,544.419189453125,544.5800170898438,550.510009765625,538.4299926757812,550.3200073242188,13125100.0
2020-10-02,522.335693359375,522.489990234375,540.780029296875,522.0399780273438,529.0,13812400.0
2020-10-05,545.538818359375,545.7000122070312,545.77001953125,528.9099731445312,529.4400024414062,11995500.0
2020-10-06,549.2977294921875,549.4600219726562,565.6799926757812,546.5999755859375,553.2000122070312,19610500.0
2020-10-07,558.39501953125,558.5599975585938,564.77001953125,554.5399780273438,559.989990234375,10452100.0
2020-10-08,553.386474609375,553.5499877929688,563.3800048828125,550.3200073242188,563.0,9472500.0
2020-10-09,550.347412109375,550.510009765625,552.969970703125,546.4299926757812,550.6799926757812,8672300.0
2020-10-12,568.8718872070312,569.0399780273438,573.8800048828125,556.5,559.5800170898438,10868600.0
2020-10-13,569.7616577148438,569.9299926757812,573.9400024414062,560.75,571.8599853515625,8615100.0
2020-10-14,563.6434936523438,563.8099975585938,573.7100219726562,558.4000244140625,571.6199951171875,6916200.0
2020-10-15,558.6349487304688,558.7999877929688,560.22998046875,550.7100219726562,552.4299926757812,6680600.0
2020-10-16,552.296875,552.4600219726562,564.8599853515625,551.7000122070312,561.469970703125,6059800.0
2020-10-19,539.75048828125,539.9099731445312,559.3400268554688,536.27001953125,556.1199951171875,7451700.0
2020-10-20,545.6588134765625,545.8200073242188,551.989990234375,540.280029296875,543.3400268554688,5730300.0
2020-10-21,540.8302001953125,540.989990234375,551.6599731445312,539.0999755859375,545.0,5489900.0
2020-10-22,534.2821655273438,534.4400024414062,544.469970703125,529.27001953125,540.9000244140625,7262000.0
2020-10-23,543.449462890625,543.6099853515625,543.72998046875,531.6500244140625,538.0,5837100.0
2020-10-26,525.4947509765625,525.6500244140625,547.7100219726562,521.5399780273438,537.0800170898438,8422400.0
2020-10-27,535.7117309570312,535.8699951171875,537.6799926757812,527.6599731445312,532.239990234375,6263000.0
2020-10-28,504.9308166503906,505.0799865722656,530.4000244140625,504.3599853515625,527.9199829101562,9413000.0
2020-10-29,520.80615234375,520.9600219726562,527.7100219726562,510.0,513.5399780273438,8002000.0
2020-10-30,501.2119140625,501.3599853515625,517.4600219726562,492.0,514.0,10420500.0
2020-11-02,503.0813903808594,503.2300109863281,513.469970703125,495.79998779296875,506.30999755859375,7491300.0
2020-11-03,520.626220703125,520.780029296875,524.2000122070312,504.1099853515625,508.3399963378906,6822500.0
2020-11-04,551.6070556640625,551.77001953125,553.0999755859375,533.47998046875,535.5700073242188,10255700.0
2020-11-05,566.2327270507812,566.4000244140625,573.5599975585938,559.6400146484375,566.5,7975700.0
2020-11-06,582.3079223632812,582.47998046875,583.5499877929688,555.7999877929688,564.3900146484375,9583700.0
2020-11-09,545.0689697265625,545.22998046875,587.6599731445312,544.4299926757812,582.0999755859375,14574400.0
2020-11-10,510.6491394042969,510.79998779296875,544.260009765625,505.1300048828125,544.260009765625,16101700.0
2020-11-11,536.5614624023438,536.719970703125,537.4000244140625,517.9299926757812,522.1500244140625,10118600.0
2020-11-12,538.1110229492188,538.27001953125,550.6400146484375,532.6400146484375,539.1599731445312,9145300.0
2020-11-13,531.722900390625,531.8800048828125,546.75,522.3699951171875,545.0900268554688,8657800.0
2020-11-16,540.4503173828125,540.6099853515625,545.97998046875,526.239990234375,526.9000244140625,10344400.0
2020-11-17,536.7314453125,536.8900146484375,543.8499755859375,532.1500244140625,542.0999755859375,7800700.0
2020-11-18,536.9913940429688,537.1500244140625,544.22998046875,527.4000244140625,538.6099853515625,12773100.0
2020-11-19,537.4512329101562,537.6099853515625,539.5,524.0,528.510009765625,14148400.0
2020-11-20,523.3554077148438,523.510009765625,539.780029296875,522.5999755859375,538.1599731445312,8527200.0
2020-11-23,525.4447631835938,525.5999755859375,535.2999877929688,520.6199951171875,526.8499755859375,9033900.0
2020-11-24,518.1569213867188,518.3099975585938,526.47998046875,515.4000244140625,525.7000122070312,8662500.0
2020-11-25,529.233642578125,529.3900146484375,530.780029296875,520.7999877929688,521.2999877929688,6497900.0
2020-11-27,530.2933349609375,530.4500122070312,536.2999877929688,526.8200073242188,535.0,4181900.0
2020-11-30,535.9016723632812,536.0599975585938,536.5,518.8900146484375,530.5999755859375,7173800.0
2020-12-01,535.4417724609375,535.5999755859375,541.1500244140625,529.1300048828125,539.6900024414062,7439300.0
2020-12-02,541.6199951171875,541.780029296875,546.9400024414062,529.3699951171875,534.02001953125,7084000.0
2020-12-03,535.8400268554688,535.8400268554688,546.4000244140625,533.1599731445312,543.5,4988000.0
2020-12-04,542.3300170898438,542.3300170898438,542.4000244140625,535.5499877929688,537.9400024414062,5056100.0
2020-12-07,544.27001953125,544.27001953125,549.25,540.0,544.0499877929688,5581100.0
2020-12-08,534.0,534.0,543.9500122070312,531.260009765625,543.4000244140625,6798000.0
2020-12-09,517.22998046875,517.22998046875,536.5599975585938,514.72998046875,532.02001953125,10032500.0
2020-12-10,518.8900146484375,518.8900146484375,522.75,513.97998046875,514.760009765625,5194100.0
2020-12-11,520.530029296875,520.530029296875,520.7999877929688,512.9199829101562,518.6900024414062,5231600.0
2020-12-14,532.3499755859375,532.3499755859375,535.5499877929688,523.0999755859375,523.52001953125,6753900.0
2020-12-15,534.4199829101562,534.4199829101562,538.5599975585938,527.469970703125,537.5900268554688,4837100.0
2020-12-16,529.7000122070312,529.7000122070312,537.489990234375,528.5,536.9000244140625,5577900.0
2020-12-17,533.6500244140625,533.6500244140625,535.1799926757812,527.1400146484375,534.6699829101562,5784600.0
2020-12-18,530.8800048828125,530.8800048828125,536.2000122070312,522.8200073242188,535.1599731445312,8551600.0
2020-12-21,533.2899780273438,533.2899780273438,534.7999877929688,518.7000122070312,522.989990234375,7558300.0
2020-12-22,531.1300048828125,531.1300048828125,533.489990234375,522.1599731445312,532.77001953125,4639500.0
2020-12-23,520.3699951171875,520.3699951171875,531.0,520.2000122070312,530.239990234375,4478600.0
2020-12-24,519.75,519.75,525.2999877929688,517.5499877929688,521.489990234375,2447100.0
2020-12-28,516.0,516.0,522.5,510.5299987792969,522.5,5314100.0
2020-12-29,517.72998046875,517.72998046875,522.9000244140625,513.6900024414062,517.0,4259300.0
2020-12-30,525.8300170898438,525.8300170898438,528.5499877929688,515.8699951171875,519.6099853515625,5634900.0
2020-12-31,522.2000122070312,522.2000122070312,526.0399780273438,516.5999755859375,525.4600219726562,4806500.0
