Date,High,Low,Open,Close,Volume,Adj Close
2015-11-01,61.70000076293945,52.369998931884766,55.91999816894531,58.25,41666800.0,43.13554382324219
2015-12-01,58.68000030517578,48.81999969482422,57.849998474121094,53.54999923706055,48559100.0,40.1270866394043
2016-01-01,54.54999923706055,40.02000045776367,53.310001373291016,50.79999923706055,62587700.0,38.066402435302734
2016-02-01,54.31999969482422,44.29999923706055,49.52000045776367,52.970001220703125,53579100.0,39.69247055053711
2016-03-01,64.05999755859375,52.65999984741211,53.939998626708984,58.720001220703125,52296400.0,44.64075469970703
2016-04-01,66.26000213623047,55.75,57.02000045776367,66.12000274658203,43861000.0,50.26646041870117
2016-05-01,65.69999694824219,56.349998474121094,65.69999694824219,61.150001525878906,34344800.0,46.48811340332031
2016-06-01,69.19999694824219,58.09000015258789,59.849998474121094,67.12999725341797,42941100.0,51.629276275634766
2016-07-01,70.27999877929688,60.40999984741211,67.12999725341797,61.970001220703125,32433900.0,47.6607551574707
2016-08-01,65.31999969482422,59.93000030517578,61.619998931884766,60.459999084472656,32675300.0,46.49942398071289
2016-09-01,67.91000366210938,56.189998626708984,60.0,67.30000305175781,42970100.0,52.340850830078125
2016-10-01,70.38999938964844,62.709999084472656,67.43000030517578,63.11000061035156,32445900.0,49.08219528198242
2016-11-01,76.16000366210938,60.38999938964844,63.790000915527344,75.6500015258789,43656600.0,58.8348503112793
2016-12-01,85.77999877929688,75.81999969482422,77.41999816894531,77.4000015258789,37068800.0,60.87813949584961
2017-01-01,81.30000305175781,69.97000122070312,78.5199966430664,71.16000366210938,36857800.0,55.97013473510742
2017-02-01,72.25,66.79000091552734,71.44999694824219,68.37000274658203,34542700.0,53.775691986083984
2017-03-01,70.11000061035156,63.65999984741211,68.91999816894531,66.56999969482422,35865900.0,52.892887115478516
2017-04-01,69.97000122070312,59.060001373291016,67.2699966430664,60.63999938964844,29694800.0,48.18123245239258
2017-05-01,60.61000061035156,51.66999816894531,60.5099983215332,52.65999984741211,49193100.0,41.840763092041016
2017-06-01,56.279998779296875,49.459999084472656,52.65999984741211,54.34000015258789,49849100.0,43.70083999633789
2017-07-01,58.63999938964844,50.36000061035156,54.54999923706055,50.619998931884766,45642600.0,40.709171295166016
