Date,High,Low,Open,Close,Volume,Adj Close
2015-11-01,2116.47998046875,2019.3900146484375,2080.760009765625,2080.409912109375,75943590000,2080.409912109375
2015-12-01,2104.27001953125,1993.260009765625,2082.929931640625,2043.93994140625,83649260000,2043.93994140625
2016-01-01,2038.199951171875,1812.2900390625,2038.199951171875,1940.239990234375,92409770000,1940.239990234375
2016-02-01,1962.9599609375,1810.0999755859375,1936.93994140625,1932.22998046875,93049560000,1932.22998046875
2016-03-01,2072.2099609375,1937.0899658203125,1937.0899658203125,2059.739990234375,92639420000,2059.739990234375
2016-04-01,2111.050048828125,2033.800048828125,2056.6201171875,2065.300048828125,81124990000,2065.300048828125
2016-05-01,2103.47998046875,2025.9100341796875,2067.169921875,2096.949951171875,78883600000,2096.949951171875
2016-06-01,2120.550048828125,1991.6800537109375,2093.93994140625,2098.860107421875,86852700000,2098.860107421875
2016-07-01,2177.090087890625,2074.02001953125,2099.340087890625,2173.60009765625,69530250000,2173.60009765625
2016-08-01,2193.81005859375,2147.580078125,2173.14990234375,2170.949951171875,75610310000,2170.949951171875
2016-09-01,2187.8701171875,2119.1201171875,2171.330078125,2168.27001953125,77270240000,2168.27001953125
2016-10-01,2169.60009765625,2114.719970703125,2164.330078125,2126.14990234375,73196630000,2126.14990234375
2016-11-01,2214.10009765625,2083.7900390625,2128.679931640625,2198.81005859375,88299760000,2198.81005859375
2016-12-01,2277.530029296875,2187.43994140625,2200.169921875,2238.830078125,75251240000,2238.830078125
2017-01-01,2300.989990234375,2245.1298828125,2251.570068359375,2278.8701171875,70483180000,2278.8701171875
2017-02-01,2371.5400390625,2271.64990234375,2285.590087890625,2363.639892578125,69162420000,2363.639892578125
2017-03-01,2400.97998046875,2322.25,2380.1298828125,2362.719970703125,81547770000,2362.719970703125
2017-04-01,2398.159912109375,2328.949951171875,2362.340087890625,2384.199951171875,65265670000,2384.199951171875
2017-05-01,2418.7099609375,2352.719970703125,2388.5,2411.800048828125,79607170000,2411.800048828125
2017-06-01,2453.820068359375,2405.699951171875,2415.64990234375,2423.409912109375,81002490000,2423.409912109375
2017-07-01,2484.0400390625,2407.699951171875,2431.389892578125,2470.300048828125,63169400000,2470.300048828125
2017-08-01,2490.8701171875,2417.35009765625,2477.10009765625,2471.64990234375,70616030000,2471.64990234375
2017-09-01,2519.43994140625,2446.550048828125,2474.419921875,2519.360107421875,66337980000,2519.360107421875
2017-10-01,2582.97998046875,2520.39990234375,2521.199951171875,2575.260009765625,70871570000,2575.260009765625
2017-11-01,2657.739990234375,2557.449951171875,2583.2099609375,2647.580078125,73173260000,2647.580078125
2017-12-01,2694.969970703125,2605.52001953125,2645.10009765625,2673.610107421875,65251190000,2673.610107421875
2018-01-01,2872.8701171875,2682.360107421875,2683.72998046875,2823.81005859375,76860120000,2823.81005859375
2018-02-01,2835.9599609375,2532.68994140625,2816.449951171875,2713.830078125,79579410000,2713.830078125
2018-03-01,2801.89990234375,2585.889892578125,2715.219970703125,2640.8701171875,76369800000,2640.8701171875
2018-04-01,2717.489990234375,2553.800048828125,2633.449951171875,2648.050048828125,69648590000,2648.050048828125
2018-05-01,2742.239990234375,2594.6201171875,2642.9599609375,2705.27001953125,75617280000,2705.27001953125
2018-06-01,2791.469970703125,2691.989990234375,2718.699951171875,2718.3701171875,77439710000,2718.3701171875
2018-07-01,2848.030029296875,2698.949951171875,2704.949951171875,2816.2900390625,64542170000,2816.2900390625
2018-08-01,2916.5,2796.340087890625,2821.169921875,2901.52001953125,69238220000,2901.52001953125
2018-09-01,2940.909912109375,2864.1201171875,2896.9599609375,2913.97998046875,62492080000,2913.97998046875
2018-10-01,2939.860107421875,2603.5400390625,2926.2900390625,2711.739990234375,91327930000,2711.739990234375
2018-11-01,2815.14990234375,2631.090087890625,2717.580078125,2760.169921875,80080110000,2760.169921875
2018-12-01,2800.179931640625,2346.580078125,2790.5,2506.85009765625,83522570000,2506.85009765625
2019-01-01,2708.949951171875,2443.9599609375,2476.9599609375,2704.10009765625,80401630000,2704.10009765625
2019-02-01,2813.489990234375,2681.830078125,2702.320068359375,2784.489990234375,70183430000,2784.489990234375
2019-03-01,2860.31005859375,2722.27001953125,2798.219970703125,2834.39990234375,78596280000,2834.39990234375
2019-04-01,2949.52001953125,2848.6298828125,2848.6298828125,2945.830078125,69604840000,2945.830078125
2019-05-01,2954.1298828125,2750.52001953125,2952.330078125,2752.06005859375,76860120000,2752.06005859375
2019-06-01,2964.14990234375,2728.81005859375,2751.530029296875,2941.760009765625,70904280000,2941.760009765625
2019-07-01,3027.97998046875,2952.219970703125,2971.409912109375,2980.3798828125,70349470000,2980.3798828125
2019-08-01,3013.590087890625,2822.1201171875,2980.320068359375,2926.4599609375,79599440000,2926.4599609375
2019-09-01,3021.989990234375,2891.85009765625,2909.010009765625,2976.739990234375,73992330000,2976.739990234375
