Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,199.5,194.5,195.77999877929688,199.35000610351562,8890400.0,197.69573974609375
2018-01-03,213.6999969482422,203.75,204.10000610351562,212.47000122070312,22867600.0,210.70684814453125
2018-01-04,218.0500030517578,212.69000244140625,215.75999450683594,213.58999633789062,14581700.0,211.81753540039062
2018-01-05,216.91000366210938,211.0800018310547,214.19000244140625,215.39999389648438,14503100.0,213.61251831054688
2018-01-08,225.0,218.5800018310547,220.39999389648438,222.0,22030400.0,220.1577606201172
2018-01-09,223.82000732421875,218.63999938964844,222.22000122070312,221.94000244140625,12425000.0,220.09825134277344
2018-01-10,223.82000732421875,216.0,218.1999969482422,223.67999267578125,14566600.0,221.82382202148438
2018-01-11,226.27000427246094,223.2100067138672,225.0,224.0800018310547,10150800.0,222.2205352783203
2018-01-12,224.99000549316406,221.33999633789062,223.60000610351562,222.97999572753906,8997900.0,221.12962341308594
2018-01-16,227.50999450683594,216.69000244140625,224.0500030517578,220.11000061035156,17558700.0,218.2834930419922
2018-01-17,225.1199951171875,216.89999389648438,220.6999969482422,224.72000122070312,13460200.0,222.85519409179688
2018-01-18,226.63999938964844,222.67999267578125,223.94000244140625,224.44000244140625,10215800.0,222.57752990722656
2018-01-19,231.08999633789062,227.0,228.08999633789062,230.11000061035156,15234500.0,228.20045471191406
2018-01-22,233.75999450683594,228.10000610351562,230.42999267578125,233.69000244140625,13773600.0,231.75076293945312
2018-01-23,239.8300018310547,235.10000610351562,235.85000610351562,238.91000366210938,11880700.0,236.9274444580078
2018-01-24,240.49000549316406,233.5500030517578,239.0399932861328,235.8000030517578,14499300.0,233.84326171875
2018-01-25,239.75,235.75,238.0,236.35000610351562,10247100.0,234.388671875
2018-01-26,243.33999633789062,237.60000610351562,238.1199951171875,243.3300018310547,12908900.0,241.31077575683594
2018-01-29,248.11000061035156,240.61000061035156,242.74000549316406,246.85000610351562,11377900.0,244.8015594482422
2018-01-30,246.4199981689453,238.41000366210938,241.11000061035156,242.72000122070312,14270800.0,240.705810546875
2018-01-31,249.27000427246094,244.4499969482422,245.77000427246094,245.8000030517578,11964400.0,243.76026916503906
2018-02-01,246.89999389648438,238.05999755859375,238.52000427246094,240.5,12980600.0,238.50425720214844
2018-02-02,237.97000122070312,231.1699981689453,237.0,233.52000427246094,17961600.0,231.58216857910156
2018-02-05,233.22999572753906,205.0,227.0,213.6999969482422,29130100.0,211.9266357421875
2018-02-06,225.6999969482422,204.0,204.39999389648438,225.5800018310547,27870000.0,223.70806884765625
2018-02-07,234.97000122070312,226.6999969482422,229.5800018310547,228.8000030517578,20073300.0,226.9013214111328
2018-02-08,235.22000122070312,217.50999450683594,233.8800048828125,217.52000427246094,28600000.0,215.7149200439453
2018-02-09,238.88999938964844,217.52000427246094,238.25,232.0800018310547,41865100.0,230.15408325195312
2018-02-12,235.47999572753906,225.02999877929688,235.36000061035156,228.02999877929688,27329300.0,226.1377410888672
2018-02-13,234.5,225.25,226.55999755859375,232.6300048828125,15638100.0,230.69955444335938
2018-02-14,242.58999633789062,230.5500030517578,231.0,241.4199981689453,18624700.0,239.4166259765625
2018-02-15,248.3699951171875,241.52000427246094,244.7899932861328,246.5,17472500.0,244.45448303222656
2018-02-16,250.0,243.47000122070312,245.39999389648438,243.83999633789062,15941400.0,241.8165283203125
2018-02-20,251.8699951171875,244.60000610351562,244.75,249.0800018310547,17156000.0,247.0130615234375
2018-02-21,251.97000122070312,241.36000061035156,251.69000244140625,241.50999450683594,22307300.0,239.50587463378906
2018-02-22,245.6300048828125,239.5,242.72999572753906,242.14999389648438,13359100.0,240.28977966308594
2018-02-23,245.92999267578125,242.52000427246094,244.57000732421875,245.92999267578125,10382500.0,244.04075622558594
2018-02-26,247.97999572753906,244.05999755859375,247.8000030517578,246.5800018310547,11732800.0,244.68577575683594
2018-02-27,248.91000366210938,245.1300048828125,245.5,246.05999755859375,11385900.0,244.16976928710938
2018-02-28,248.10000610351562,241.52999877929688,246.5,242.0,13077900.0,240.1409454345703
2018-03-01,244.08999633789062,228.1199951171875,241.91000366210938,232.2100067138672,26003000.0,230.42616271972656
2018-03-02,236.8000030517578,221.85000610351562,227.86000061035156,236.5399932861328,22835700.0,234.72286987304688
2018-03-05,237.25,229.52000427246094,234.50999450683594,235.64999389648438,15519400.0,233.83975219726562
2018-03-06,242.94000244140625,237.36000061035156,239.10000610351562,242.16000366210938,15920200.0,240.29971313476562
2018-03-07,243.9499969482422,237.9499969482422,238.0,241.83999633789062,14530200.0,239.982177734375
2018-03-08,242.9499969482422,239.38999938964844,242.9499969482422,241.17999267578125,10297800.0,239.32723999023438
2018-03-09,245.85000610351562,242.4499969482422,243.10000610351562,245.3300018310547,12638100.0,243.4453582763672
2018-03-12,253.0,246.6699981689453,247.0,249.75999450683594,15126500.0,247.84130859375
2018-03-13,254.5,246.0399932861328,251.49000549316406,247.7100067138672,15494300.0,245.8070831298828
2018-03-14,250.5500030517578,246.22000122070312,249.4499969482422,248.74000549316406,12637400.0,246.82916259765625
2018-03-15,252.6199951171875,247.63999938964844,249.2899932861328,249.33999633789062,10048800.0,247.424560546875
2018-03-16,251.25,248.47999572753906,250.0,250.47999572753906,9986400.0,248.5557861328125
2018-03-19,249.35000610351562,237.0,248.17999267578125,241.0,17844300.0,239.1486358642578
2018-03-20,251.14999389648438,241.1199951171875,241.1199951171875,249.5800018310547,13867400.0,247.6627197265625
2018-03-21,252.0,247.3300018310547,249.32000732421875,248.55999755859375,10967200.0,246.6505584716797
2018-03-22,247.8800048828125,240.33999633789062,246.0,241.85000610351562,13779900.0,239.9920654296875
2018-03-23,242.5,232.52000427246094,242.39999389648438,232.97000122070312,18390500.0,231.1803436279297
2018-03-26,244.52999877929688,235.89999389648438,238.0,244.47999572753906,15285600.0,242.60189819335938
2018-03-27,250.0,219.85000610351562,247.75,225.52000427246094,35225000.0,223.78753662109375
2018-03-28,229.38999938964844,217.0,224.1300048828125,221.35000610351562,23647600.0,219.64959716796875
