Date,High,Low,Open,Close,Volume,Adj Close
2018-01-01,186.89999389648438,177.5500030517578,177.67999267578125,186.85000610351562,62493900,186.85000610351562
2018-01-08,188.89999389648438,177.39999389648438,187.1999969482422,179.3699951171875,128057600,179.3699951171875
2018-01-15,182.3699951171875,175.8000030517578,181.5,181.2899932861328,114307600,181.2899932861328
2018-01-22,190.66000366210938,180.41000366210938,180.8000030517578,190.0,106209700,190.0
2018-01-29,195.32000732421875,181.83999633789062,188.75,190.27999877929688,165475700,190.27999877929688
2018-02-05,190.61000061035156,167.17999267578125,186.92999267578125,176.11000061035156,176854500,176.11000061035156
2018-02-12,180.5,171.83999633789062,177.05999755859375,177.36000061035156,124398600,177.36000061035156
2018-02-19,183.38999938964844,175.11000061035156,175.77000427246094,183.2899932861328,81877200,183.2899932861328
2018-02-26,185.66000366210938,172.99000549316406,184.5800018310547,176.6199951171875,95460000,176.6199951171875
2018-03-05,185.50999450683594,175.88999938964844,176.1999969482422,185.22999572753906,86125600,185.22999572753906
2018-03-12,186.10000610351562,181.11000061035156,185.22999572753906,185.08999633789062,90208100,185.08999633789062
2018-03-19,177.1699981689453,159.02000427246094,177.00999450683594,159.38999938964844,451943400,159.38999938964844
2018-03-26,162.85000610351562,149.02000427246094,160.82000732421875,159.7899932861328,324697100,159.7899932861328
2018-04-02,161.57000732421875,150.50999450683594,157.80999755859375,157.1999969482422,212319900,157.1999969482422
2018-04-09,168.64999389648438,156.0399932861328,157.82000732421875,164.52000427246094,207202700,164.52000427246094
2018-04-16,169.0,163.38999938964844,165.72000122070312,166.27999877929688,103186400,166.27999877929688
2018-04-23,177.10000610351562,156.19000244140625,167.27000427246094,173.58999633789062,206613200,173.58999633789062
2018-04-30,178.0800018310547,170.22999572753906,173.7899932861328,176.61000061035156,118904800,176.61000061035156
2018-05-07,188.32000732421875,177.11000061035156,177.35000610351562,186.99000549316406,99836400,186.99000549316406
2018-05-14,187.86000061035156,182.22000122070312,187.7100067138672,182.67999267578125,76022800,182.67999267578125
2018-05-21,186.91000366210938,182.17999267578125,183.77000427246094,184.9199981689453,66212200,184.9199981689453
2018-05-28,194.5500030517578,183.7100067138672,184.33999633789062,193.99000549316406,78225600,193.99000549316406
2018-06-04,195.0,186.42999267578125,191.83999633789062,189.10000610351562,91223300,189.10000610351562
2018-06-11,197.27999877929688,188.8000030517578,188.80999755859375,195.85000610351562,81327200,195.85000610351562
2018-06-18,203.5500030517578,193.7899932861328,194.8000030517578,201.74000549316406,101516800,201.74000549316406
2018-06-25,200.75,193.11000061035156,200.0,194.32000732421875,95891100,194.32000732421875
2018-07-02,203.63999938964844,192.22000122070312,193.3699951171875,203.22999572753906,66875400,203.22999572753906
2018-07-09,208.42999267578125,201.75,204.92999267578125,207.32000732421875,71208400,207.32000732421875
2018-07-16,211.5,204.83999633789062,207.5,209.94000244140625,69277300,209.94000244140625
2018-07-23,218.6199951171875,173.0,210.5800018310547,174.88999938964844,334032300,174.88999938964844
2018-07-30,178.85000610351562,166.55999755859375,175.3000030517578,177.77999877929688,196842800,177.77999877929688
2018-08-06,188.3000030517578,178.3800048828125,178.97000122070312,180.25999450683594,146552500,180.25999450683594
2018-08-13,182.61000061035156,172.0399932861328,180.10000610351562,173.8000030517578,125790500,173.8000030517578
2018-08-20,175.5500030517578,170.91000366210938,174.0399932861328,174.64999389648438,90675800,174.64999389648438
2018-08-27,179.7899932861328,174.75,175.99000549316406,175.72999572753906,94608400,175.72999572753906
2018-09-03,173.88999938964844,160.0,173.5,163.0399932861328,126851100,163.0399932861328
2018-09-10,167.19000244140625,160.33999633789062,163.50999450683594,162.32000732421875,111957100,162.32000732421875
2018-09-17,167.25,158.8699951171875,161.9199981689453,162.92999267578125,128030300,162.92999267578125
2018-09-24,171.77000427246094,160.8800048828125,161.02999877929688,164.4600067138672,133630300,164.4600067138672
2018-10-01,165.8800048828125,156.1999969482422,163.02999877929688,157.3300018310547,137031800,157.3300018310547
2018-10-08,160.58999633789062,149.16000366210938,155.5399932861328,153.74000549316406,134132800,153.74000549316406
2018-10-15,160.49000549316406,152.5500030517578,153.32000732421875,154.0500030517578,93642000,154.0500030517578
2018-10-22,157.33999633789062,143.8000030517578,154.75999450683594,145.3699951171875,115673300,145.3699951171875
2018-10-29,156.39999389648438,139.02999877929688,148.5,150.35000610351562,192315900,150.35000610351562
2018-11-05,153.00999450683594,144.07000732421875,150.10000610351562,144.9600067138672,95988400,144.9600067138672
2018-11-12,145.5800018310547,137.77000427246094,144.47999572753906,139.52999877929688,123323100,139.52999877929688
2018-11-19,137.75,126.8499984741211,137.61000061035156,131.72999572753906,123658000,131.72999572753906
2018-11-26,140.97000122070312,131.85000610351562,133.0,140.61000061035156,124832700,140.61000061035156
2018-12-03,143.67999267578125,133.6699981689453,143.0,137.4199981689453,104540200,137.4199981689453
